datetime,id_departamento,departamento,id_municipio,municipio,accesos
2019/03,41,HUILA,41524,PALERMO,898
2019/03,5,ANTIOQUIA,5642,SALGAR,893
2019/03,5,ANTIOQUIA,5310,GÓMEZ PLATA,877
2019/03,44,LA GUAJIRA,44078,BARRANCAS,874
2019/03,20,CESAR,20710,SAN ALBERTO,866
2019/03,15,BOYACÁ,15806,TIBASOSA,846
2019/03,85,CASANARE,85139,MANÍ,840
2019/03,5,ANTIOQUIA,5138,CAÑASGORDAS,836
2019/03,44,LA GUAJIRA,44378,HATONUEVO,835
2019/03,5,ANTIOQUIA,5093,BETULIA,833
2019/03,25,CUNDINAMARCA,25260,EL ROSAL,827
2019/03,76,VALLE DEL CAUCA,76403,LA VICTORIA,827
2019/03,5,ANTIOQUIA,5674,SAN VICENTE FERRER,806
2019/03,25,CUNDINAMARCA,25743,SILVANIA,797
2019/03,76,VALLE DEL CAUCA,76828,TRUJILLO,794
2019/03,68,SANTANDER,68079,BARICHARA,787
2019/03,27,CHOCÓ,27006,ACANDÍ,771
2019/03,13,BOLÍVAR,13683,SANTA ROSA,769
2019/03,5,ANTIOQUIA,5197,COCORNÁ,768
2019/03,27,CHOCÓ,27075,BAHÍA SOLANO,766
2019/03,17,CALDAS,17541,PENSILVANIA,749
2019/03,25,CUNDINAMARCA,25245,EL COLEGIO,745
2019/03,25,CUNDINAMARCA,25035,ANAPOIMA,743
2019/03,25,CUNDINAMARCA,25181,CHOACHÍ,743
2019/03,52,NARIÑO,52399,LA UNIÓN,728
2019/03,5,ANTIOQUIA,5495,NECHÍ,727
2019/03,19,CAUCA,19532,PATÍA,724
2019/03,5,ANTIOQUIA,5313,GRANADA,723
2019/03,54,NORTE DE SANTANDER,54800,TEORAMA,715
2019/03,23,CÓRDOBA,23350,LA APARTADA,711
2019/03,25,CUNDINAMARCA,25873,VILLAPINZÓN,706
2019/03,73,TOLIMA,73861,VENADILLO,700
2019/03,8,ATLÁNTICO,8421,LURUACO,699
2019/03,41,HUILA,41306,GIGANTE,697
2019/03,18,CAQUETA,18247,EL DONCELLO,695
2019/03,17,CALDAS,17486,NEIRA,680
2019/03,23,CÓRDOBA,23670,SAN ANDRÉS DE SOTAVENTO,671
2019/03,73,TOLIMA,73217,COYAIMA,670
2019/03,13,BOLÍVAR,13140,CALAMAR,661
2019/03,25,CUNDINAMARCA,25513,PACHO,660
2019/03,13,BOLÍVAR,13673,SANTA CATALINA,659
2019/03,41,HUILA,41797,TESALIA,658
2019/03,44,LA GUAJIRA,44560,MANAURE,653
2019/03,5,ANTIOQUIA,5858,VEGACHÍ,651
2019/03,13,BOLÍVAR,13838,TURBANÁ,647
2019/03,18,CAQUETA,18592,PUERTO RICO,647
2019/03,68,SANTANDER,68861,VÉLEZ,633
2019/03,25,CUNDINAMARCA,25658,SAN FRANCISCO,629
2019/03,50,META,50110,BARRANCA DE UPÍA,627
2019/03,15,BOYACÁ,15455,MIRAFLORES,624
2019/03,70,SUCRE,70508,OVEJAS,614
2019/03,17,CALDAS,17013,AGUADAS,611
2019/03,66,RISARALDA,66440,MARSELLA,608
2019/03,5,ANTIOQUIA,5854,VALDIVIA,605
2019/03,50,META,50350,LA MACARENA,604
2019/03,73,TOLIMA,73483,NATAGAIMA,602
2019/03,52,NARIÑO,52378,LA CRUZ,596
2019/03,63,QUINDÍO,63272,FILANDIA,593
2019/03,70,SUCRE,70742,SAN LUIS DE SINCÉ,592
2019/03,54,NORTE DE SANTANDER,54261,EL ZULIA,591
2019/03,70,SUCRE,70823,SAN JOSÉ DE TOLUVIEJO,585
2019/03,50,META,50150,CASTILLA LA NUEVA,583
2019/03,17,CALDAS,17433,MANZANARES,582
2019/03,5,ANTIOQUIA,5240,EBÉJICO,580
2019/03,5,ANTIOQUIA,5091,BETANIA,577
2019/03,27,CHOCÓ,27600,RÍO QUITO,576
2019/03,66,RISARALDA,66594,QUINCHÍA,576
2019/03,86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,569
2019/03,85,CASANARE,85263,PORE,568
2019/03,73,TOLIMA,73283,FRESNO,557
2019/03,5,ANTIOQUIA,5659,SAN JUAN DE URABÁ,555
2019/03,66,RISARALDA,66687,SANTUARIO,551
2019/03,5,ANTIOQUIA,5353,HISPANIA,545
2019/03,25,CUNDINAMARCA,25317,GUACHETÁ,541
2019/03,68,SANTANDER,68549,PINCHOTE,540
2019/03,25,CUNDINAMARCA,25486,NEMOCÓN,538
2019/03,15,BOYACÁ,15753,SOATÁ,536
2019/03,70,SUCRE,70473,MORROA,534
2019/03,5,ANTIOQUIA,5425,MACEO,533
2019/03,63,QUINDÍO,63690,SALENTO,530
2019/03,13,BOLÍVAR,13873,VILLANUEVA,524
2019/03,17,CALDAS,17513,PÁCORA,524
2019/03,15,BOYACÁ,15599,RAMIRIQUÍ,523
2019/03,13,BOLÍVAR,13442,MARÍA LA BAJA,522
2019/03,15,BOYACÁ,15646,SAMACÁ,517
2019/03,5,ANTIOQUIA,5809,TITIRIBÍ,516
2019/03,47,MAGDALENA,47053,ARACATACA,515
2019/03,15,BOYACÁ,15047,AQUITANIA,511
2019/03,5,ANTIOQUIA,5576,PUEBLORRICO,506
2019/03,13,BOLÍVAR,13222,CLEMENCIA,499
2019/03,5,ANTIOQUIA,5150,CAROLINA,492
2019/03,76,VALLE DEL CAUCA,76377,LA CUMBRE,489
2019/03,8,ATLÁNTICO,8372,JUAN DE ACOSTA,487
2019/03,73,TOLIMA,73148,CARMEN DE APICALÁ,470
2019/03,76,VALLE DEL CAUCA,76306,GINEBRA,470
2019/03,52,NARIÑO,52683,SANDONÁ,469
2019/03,25,CUNDINAMARCA,25001,AGUA DE DIOS,468
2019/03,5,ANTIOQUIA,5113,BURITICÁ,467
2019/03,5,ANTIOQUIA,5792,TARSO,463
2019/03,15,BOYACÁ,15299,GARAGOA,463
2019/03,20,CESAR,20770,SAN MARTÍN,463
2019/03,70,SUCRE,70713,SAN ONOFRE,462
2019/03,27,CHOCÓ,27205,CONDOTO,461
2019/03,44,LA GUAJIRA,44855,URUMITA,460
2019/03,5,ANTIOQUIA,5856,VALPARAÍSO,458
2019/03,68,SANTANDER,68255,EL PLAYÓN,454
2019/03,5,ANTIOQUIA,5647,SAN ANDRÉS DE CUERQUÍA,451
2019/03,20,CESAR,20228,CURUMANÍ,450
2019/03,23,CÓRDOBA,23675,SAN BERNARDO DEL VIENTO,441
2019/03,23,CÓRDOBA,23464,MOMIL,437
2019/03,52,NARIÑO,52678,SAMANIEGO,436
2019/03,81,ARAUCA,81300,FORTUL,434
2019/03,73,TOLIMA,73555,PLANADAS,433
2019/03,76,VALLE DEL CAUCA,76126,CALIMA,427
2019/03,41,HUILA,41615,RIVERA,422
2019/03,20,CESAR,20178,CHIRIGUANÁ,421
2019/03,5,ANTIOQUIA,5315,GUADALUPE,420
2019/03,5,ANTIOQUIA,5690,SANTO DOMINGO,419
2019/03,25,CUNDINAMARCA,25279,FOMEQUE,418
2019/03,41,HUILA,41548,PITAL,414
2019/03,25,CUNDINAMARCA,25053,ARBELÁEZ,408
2019/03,41,HUILA,41016,AIPE,407
2019/03,47,MAGDALENA,47675,SALAMINA,406
2019/03,54,NORTE DE SANTANDER,54245,EL CARMEN,404
2019/03,85,CASANARE,85430,TRINIDAD,404
2019/03,19,CAUCA,19290,FLORENCIA,403
2019/03,5,ANTIOQUIA,5658,SAN JOSÉ DE LA MONTAÑA,402
2019/03,70,SUCRE,70429,MAJAGUAL,402
2019/03,73,TOLIMA,73671,SALDAÑA,401
2019/03,5,ANTIOQUIA,5411,LIBORINA,398
2019/03,76,VALLE DEL CAUCA,76100,BOLÍVAR,396
2019/03,15,BOYACÁ,15322,GUATEQUE,395
2019/03,27,CHOCÓ,27495,NUQUÍ,392
2019/03,19,CAUCA,19256,EL TAMBO,390
2019/03,15,BOYACÁ,15272,FIRAVITOBA,388
2019/03,5,ANTIOQUIA,5107,BRICEÑO,386
2019/03,81,ARAUCA,81220,CRAVO NORTE,385
2019/03,27,CHOCÓ,27787,TADÓ,381
2019/03,18,CAQUETA,18256,EL PAUJIL,380
2019/03,25,CUNDINAMARCA,25040,ANOLAIMA,379
2019/03,47,MAGDALENA,47030,ALGARROBO,379
2019/03,5,ANTIOQUIA,5038,ANGOSTURA,378
2019/03,76,VALLE DEL CAUCA,76845,ULLOA,374
2019/03,25,CUNDINAMARCA,25599,APULO,373
2019/03,73,TOLIMA,73504,ORTEGA,370
2019/03,50,META,50711,VISTAHERMOSA,369
2019/03,73,TOLIMA,73030,AMBALEMA,369
2019/03,66,RISARALDA,66383,LA CELIA,367
2019/03,15,BOYACÁ,15469,MONIQUIRÁ,364
2019/03,73,TOLIMA,73624,ROVIRA,363
2019/03,17,CALDAS,17616,RISARALDA,362
2019/03,19,CAUCA,19455,MIRANDA,362
2019/03,5,ANTIOQUIA,5483,NARIÑO,358
2019/03,5,ANTIOQUIA,5628,SABANALARGA,354
2019/03,17,CALDAS,17662,SAMANÁ,352
2019/03,25,CUNDINAMARCA,25326,GUATAVITA,352
2019/03,25,CUNDINAMARCA,25718,SASAIMA,352
2019/03,25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,346
2019/03,50,META,50318,GUAMAL,346
2019/03,5,ANTIOQUIA,5134,CAMPAMENTO,344
2019/03,73,TOLIMA,73352,ICONONZO,341
2019/03,5,ANTIOQUIA,5086,BELMIRA,340
2019/03,5,ANTIOQUIA,5055,ARGELIA,338
2019/03,47,MAGDALENA,47980,ZONA BANANERA,337
2019/03,73,TOLIMA,73124,CAJAMARCA,335
2019/03,50,META,50370,URIBE,333
2019/03,52,NARIÑO,52585,PUPIALES,330
2019/03,54,NORTE DE SANTANDER,54553,PUERTO SANTANDER,330
2019/03,50,META,50680,SAN CARLOS DE GUAROA,328
2019/03,52,NARIÑO,52885,YACUANQUER,328
2019/03,5,ANTIOQUIA,5021,ALEJANDRÍA,327
2019/03,47,MAGDALENA,47660,SABANAS DE SAN ANGEL,327
2019/03,73,TOLIMA,73675,SAN ANTONIO,324
2019/03,17,CALDAS,17050,ARANZAZU,322
2019/03,50,META,50287,FUENTE DE ORO,319
2019/03,73,TOLIMA,73678,SAN LUIS,319
2019/03,95,GUAVIARE,95015,CALAMAR,317
2019/03,25,CUNDINAMARCA,25148,CAPARRAPÍ,316
2019/03,44,LA GUAJIRA,44098,DISTRACCIÓN,316
2019/03,13,BOLÍVAR,13744,SIMITÍ,312
2019/03,25,CUNDINAMARCA,25099,BOJACÁ,312
2019/03,27,CHOCÓ,27800,UNGUÍA,311
2019/03,15,BOYACÁ,15837,TUTA,308
2019/03,73,TOLIMA,73236,DOLORES,308
2019/03,86,PUTUMAYO,86885,VILLAGARZÓN,308
2019/03,25,CUNDINAMARCA,25772,SUESCA,305
2019/03,50,META,50590,PUERTO RICO,305
2019/03,5,ANTIOQUIA,5145,CARAMANTA,301
2019/03,5,ANTIOQUIA,5142,CARACOLÍ,300
2019/03,41,HUILA,41770,SUAZA,298
2019/03,66,RISARALDA,66318,GUÁTICA,297
2019/03,41,HUILA,41885,YAGUARÁ,294
2019/03,86,PUTUMAYO,86219,COLÓN,294
2019/03,73,TOLIMA,73067,ATACO,291
2019/03,68,SANTANDER,68377,LA BELLEZA,288
2019/03,23,CÓRDOBA,23300,COTORRA,286
2019/03,41,HUILA,41378,LA ARGENTINA,282
2019/03,13,BOLÍVAR,13894,ZAMBRANO,280
2019/03,5,ANTIOQUIA,5842,URAMITA,277
2019/03,54,NORTE DE SANTANDER,54206,CONVENCIÓN,277
2019/03,73,TOLIMA,73024,ALPUJARRA,277
2019/03,17,CALDAS,17495,NORCASIA,276
2019/03,54,NORTE DE SANTANDER,54003,ABREGO,275
2019/03,5,ANTIOQUIA,5206,CONCEPCIÓN,273
2019/03,5,ANTIOQUIA,5467,MONTEBELLO,273
2019/03,5,ANTIOQUIA,5036,ANGELÓPOLIS,268
2019/03,5,ANTIOQUIA,5125,CAICEDO,268
2019/03,15,BOYACÁ,15480,MUZO,268
2019/03,25,CUNDINAMARCA,25841,UBAQUE,267
2019/03,41,HUILA,41791,TARQUI,267
2019/03,76,VALLE DEL CAUCA,76054,ARGELIA,267
2019/03,68,SANTANDER,68051,ARATOCA,265
2019/03,23,CÓRDOBA,23500,MOÑITOS,261
2019/03,25,CUNDINAMARCA,25745,SIMIJACA,261
2019/03,54,NORTE DE SANTANDER,54172,CHINÁCOTA,261
2019/03,73,TOLIMA,73563,PRADO,257
2019/03,5,ANTIOQUIA,5543,PEQUE,256
2019/03,5,ANTIOQUIA,5885,YALÍ,252
2019/03,20,CESAR,20175,CHIMICHAGUA,249
2019/03,66,RISARALDA,66456,MISTRATÓ,249
2019/03,76,VALLE DEL CAUCA,76246,EL CAIRO,249
2019/03,19,CAUCA,19845,VILLA RICA,248
2019/03,68,SANTANDER,68229,CURITÍ,248
2019/03,5,ANTIOQUIA,5652,SAN FRANCISCO,247
2019/03,25,CUNDINAMARCA,25438,MEDINA,246
2019/03,25,CUNDINAMARCA,25488,NILO,246
2019/03,73,TOLIMA,73226,CUNDAY,244
2019/03,15,BOYACÁ,15757,SOCHA,243
2019/03,17,CALDAS,17867,VICTORIA,242
2019/03,23,CÓRDOBA,23815,TUCHÍN,242
2019/03,25,CUNDINAMARCA,25297,GACHETÁ,242
2019/03,85,CASANARE,85125,HATO COROZAL,242
2019/03,27,CHOCÓ,27077,BAJO BAUDÓ,240
2019/03,8,ATLÁNTICO,8606,REPELÓN,239
2019/03,25,CUNDINAMARCA,25878,VIOTÁ,238
2019/03,41,HUILA,41359,ISNOS,238
2019/03,86,PUTUMAYO,86755,SAN FRANCISCO,236
2019/03,68,SANTANDER,68615,RIONEGRO,233
2019/03,76,VALLE DEL CAUCA,76606,RESTREPO,233
2019/03,15,BOYACÁ,15537,PAZ DE RÍO,231
2019/03,68,SANTANDER,68895,ZAPATOCA,231
2019/03,25,CUNDINAMARCA,25407,LENGUAZAQUE,230
2019/03,5,ANTIOQUIA,5347,HELICONIA,229
2019/03,15,BOYACÁ,15087,BELÉN,229
2019/03,41,HUILA,41676,SANTA MARÍA,228
2019/03,76,VALLE DEL CAUCA,76616,RIOFRÍO,228
2019/03,25,CUNDINAMARCA,25394,LA PALMA,227
2019/03,52,NARIÑO,52320,GUAITARILLA,226
2019/03,13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,225
2019/03,76,VALLE DEL CAUCA,76250,EL DOVIO,225
2019/03,68,SANTANDER,68211,CONTRATACIÓN,224
2019/03,52,NARIÑO,52693,SAN PABLO,223
2019/03,15,BOYACÁ,15686,SANTANA,222
2019/03,68,SANTANDER,68147,CAPITANEJO,222
2019/03,52,NARIÑO,52227,CUMBAL,218
2019/03,8,ATLÁNTICO,8560,PONEDERA,217
2019/03,76,VALLE DEL CAUCA,76243,EL ÁGUILA,215
2019/03,19,CAUCA,19142,CALOTO,214
2019/03,15,BOYACÁ,15861,VENTAQUEMADA,213
2019/03,17,CALDAS,17444,MARQUETALIA,213
2019/03,68,SANTANDER,68327,GÜEPSA,213
2019/03,73,TOLIMA,73616,RIOBLANCO,213
2019/03,76,VALLE DEL CAUCA,76869,VIJES,213
2019/03,5,ANTIOQUIA,5819,TOLEDO,212
2019/03,15,BOYACÁ,15466,MONGUÍ,211
2019/03,68,SANTANDER,68167,CHARALÁ,211
2019/03,73,TOLIMA,73547,PIEDRAS,210
2019/03,25,CUNDINAMARCA,25335,GUAYABETAL,209
2019/03,13,BOLÍVAR,13188,CICUCO,207
2019/03,68,SANTANDER,68207,CONCEPCIÓN,207
2019/03,8,ATLÁNTICO,8141,CANDELARIA,206
2019/03,19,CAUCA,19050,ARGELIA,206
2019/03,25,CUNDINAMARCA,25524,PANDI,205
2019/03,5,ANTIOQUIA,5306,GIRALDO,204
2019/03,15,BOYACÁ,15542,PESCA,204
2019/03,54,NORTE DE SANTANDER,54398,LA PLAYA,204
2019/03,8,ATLÁNTICO,8770,SUAN,203
2019/03,20,CESAR,20517,PAILITAS,203
2019/03,50,META,50330,MESETAS,203
2019/03,13,BOLÍVAR,13600,RÍO VIEJO,202
2019/03,13,BOLÍVAR,13006,ACHÍ,199
2019/03,15,BOYACÁ,15362,IZA,199
2019/03,63,QUINDÍO,63302,GÉNOVA,199
2019/03,68,SANTANDER,68872,VILLANUEVA,198
2019/03,19,CAUCA,19137,CALDONO,196
2019/03,25,CUNDINAMARCA,25019,ALBÁN,196
2019/03,13,BOLÍVAR,13212,CÓRDOBA,195
2019/03,73,TOLIMA,73026,ALVARADO,195
2019/03,73,TOLIMA,73347,HERVEO,195
2019/03,13,BOLÍVAR,13074,BARRANCO DE LOBA,194
2019/03,17,CALDAS,17272,FILADELFIA,193
2019/03,23,CÓRDOBA,23574,PUERTO ESCONDIDO,192
2019/03,15,BOYACÁ,15804,TIBANÁ,191
2019/03,13,BOLÍVAR,13160,CANTAGALLO,189
2019/03,15,BOYACÁ,15367,JENESANO,189
2019/03,15,BOYACÁ,15835,TURMEQUÉ,189
2019/03,23,CÓRDOBA,23580,PUERTO LIBERTADOR,189
2019/03,50,META,50400,LEJANÍAS,189
2019/03,5,ANTIOQUIA,5044,ANZA,188
2019/03,19,CAUCA,19130,CAJIBÍO,188
2019/03,63,QUINDÍO,63212,CÓRDOBA,187
2019/03,5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,186
2019/03,66,RISARALDA,66045,APÍA,186
2019/03,20,CESAR,20550,PELAYA,185
2019/03,68,SANTANDER,68464,MOGOTES,185
2019/03,50,META,50683,SAN JUAN DE ARAMA,184
2019/03,54,NORTE DE SANTANDER,54670,SAN CALIXTO,182
2019/03,50,META,50450,PUERTO CONCORDIA,181
2019/03,50,META,50124,CABUYARO,180
2019/03,73,TOLIMA,73870,VILLAHERMOSA,180
2019/03,5,ANTIOQUIA,5501,OLAYA,179
2019/03,41,HUILA,41319,GUADALUPE,178
2019/03,15,BOYACÁ,15814,TOCA,175
2019/03,25,CUNDINAMARCA,25845,UNE,175
2019/03,52,NARIÑO,52317,GUACHUCAL,175
2019/03,15,BOYACÁ,15507,OTANCHE,174
2019/03,52,NARIÑO,52110,BUESACO,174
2019/03,19,CAUCA,19318,GUAPI,171
2019/03,63,QUINDÍO,63548,PIJAO,169
2019/03,25,CUNDINAMARCA,25491,NOCAIMA,165
2019/03,68,SANTANDER,68669,SAN ANDRÉS,165
2019/03,15,BOYACÁ,15215,CORRALES,164
2019/03,25,CUNDINAMARCA,25885,YACOPÍ,164
2019/03,41,HUILA,41020,ALGECIRAS,164
2019/03,73,TOLIMA,73622,RONCESVALLES,164
2019/03,15,BOYACÁ,15204,CÓMBITA,163
2019/03,68,SANTANDER,68418,LOS SANTOS,163
2019/03,86,PUTUMAYO,86760,SANTIAGO,162
2019/03,52,NARIÑO,52215,CÓRDOBA,161
2019/03,73,TOLIMA,73770,SUÁREZ,161
2019/03,52,NARIÑO,52788,TANGUA,160
2019/03,13,BOLÍVAR,13647,SAN ESTANISLAO,159
2019/03,41,HUILA,41518,PAICOL,159
2019/03,15,BOYACÁ,15690,SANTA MARÍA,158
2019/03,25,CUNDINAMARCA,25530,PARATEBUENO,158
2019/03,27,CHOCÓ,27245,EL CARMEN DE ATRATO,158
2019/03,13,BOLÍVAR,13780,TALAIGUA NUEVO,157
2019/03,19,CAUCA,19212,CORINTO,157
2019/03,8,ATLÁNTICO,8137,CAMPO DE LA CRUZ,155
2019/03,13,BOLÍVAR,13473,MORALES,155
2019/03,52,NARIÑO,52240,CHACHAGÜÍ,155
2019/03,50,META,50223,SAN LUIS DE CUBARRAL,154
2019/03,68,SANTANDER,68572,PUENTE NACIONAL,154
2019/03,25,CUNDINAMARCA,25594,QUETAME,153
2019/03,52,NARIÑO,52260,EL TAMBO,153
2019/03,52,NARIÑO,52612,RICAURTE,152
2019/03,25,CUNDINAMARCA,25281,FOSCA,151
2019/03,15,BOYACÁ,15763,SOTAQUIRÁ,150
2019/03,15,BOYACÁ,15097,BOAVITA,148
2019/03,50,META,50577,PUERTO LLERAS,148
2019/03,73,TOLIMA,73200,COELLO,148
2019/03,73,TOLIMA,73270,FALAN,148
2019/03,13,BOLÍVAR,13030,ALTOS DEL ROSARIO,145
2019/03,15,BOYACÁ,15162,CERINZA,145
2019/03,18,CAQUETA,18410,LA MONTAÑITA,144
2019/03,52,NARIÑO,52224,CUASPUD CARLOSAMA,144
2019/03,17,CALDAS,17088,BELALCÁZAR,143
2019/03,23,CÓRDOBA,23419,LOS CÓRDOBAS,143
2019/03,17,CALDAS,17388,LA MERCED,142
2019/03,52,NARIÑO,52506,OSPINA,142
2019/03,68,SANTANDER,68385,LANDÁZURI,142
2019/03,15,BOYACÁ,15531,PAUNA,141
2019/03,25,CUNDINAMARCA,25851,ÚTICA,141
2019/03,25,CUNDINAMARCA,25293,GACHALA,139
2019/03,15,BOYACÁ,15244,EL COCUY,138
2019/03,15,BOYACÁ,15600,RÁQUIRA,138
2019/03,15,BOYACÁ,15638,SÁCHICA,138
2019/03,73,TOLIMA,73854,VALLE DE SAN JUAN,138
2019/03,52,NARIÑO,52685,SAN BERNARDO,137
2019/03,52,NARIÑO,52287,FUNES,136
2019/03,73,TOLIMA,73686,SANTA ISABEL,135
2019/03,52,NARIÑO,52354,IMUÉS,134
2019/03,25,CUNDINAMARCA,25793,TAUSA,133
2019/03,13,BOLÍVAR,13248,EL GUAMO,132
2019/03,25,CUNDINAMARCA,25777,SUPATÁ,132
2019/03,52,NARIÑO,52786,TAMINANGO,132
2019/03,15,BOYACÁ,15189,CIÉNEGA,131
2019/03,15,BOYACÁ,15798,TENZA,129
2019/03,41,HUILA,41357,IQUIRA,128
2019/03,13,BOLÍVAR,13433,MAHATES,127
2019/03,25,CUNDINAMARCA,25178,CHIPAQUE,127
2019/03,68,SANTANDER,68770,SUAITA,127
2019/03,85,CASANARE,85225,NUNCHÍA,126
2019/03,85,CASANARE,85300,SABANALARGA,126
2019/03,17,CALDAS,17442,MARMATO,125
2019/03,73,TOLIMA,73520,PALOCABILDO,125
2019/03,27,CHOCÓ,27615,RIOSUCIO,124
2019/03,5,ANTIOQUIA,5475,MURINDÓ,123
2019/03,13,BOLÍVAR,13760,SOPLAVIENTO,123
2019/03,73,TOLIMA,73043,ANZOÁTEGUI,122
2019/03,54,NORTE DE SANTANDER,54820,TOLEDO,120
2019/03,73,TOLIMA,73873,VILLARRICA,120
2019/03,25,CUNDINAMARCA,25123,CACHIPAY,118
2019/03,27,CHOCÓ,27372,JURADÓ,118
2019/03,66,RISARALDA,66572,PUEBLO RICO,118
2019/03,25,CUNDINAMARCA,25662,SAN JUAN DE RÍO SECO,117
2019/03,41,HUILA,41872,VILLAVIEJA,117
2019/03,68,SANTANDER,68573,PUERTO PARRA,116
2019/03,5,ANTIOQUIA,5059,ARMENIA,115
2019/03,13,BOLÍVAR,13810,TIQUISIO,115
2019/03,41,HUILA,41503,OPORAPA,114
2019/03,15,BOYACÁ,15135,CAMPOHERMOSO,113
2019/03,15,BOYACÁ,15183,CHITA,113
2019/03,68,SANTANDER,68162,CERRITO,113
2019/03,52,NARIÑO,52036,ANCUYA,112
2019/03,66,RISARALDA,66075,BALBOA,112
2019/03,52,NARIÑO,52022,ALDANA,109
2019/03,13,BOLÍVAR,13549,PINILLOS,108
2019/03,15,BOYACÁ,15667,SAN LUIS DE GACENO,107
2019/03,25,CUNDINAMARCA,25535,PASCA,107
2019/03,15,BOYACÁ,15494,NUEVO COLÓN,106
2019/03,68,SANTANDER,68500,OIBA,106
2019/03,13,BOLÍVAR,13580,REGIDOR,105
2019/03,25,CUNDINAMARCA,25426,MACHETA,105
2019/03,85,CASANARE,85400,TÁMARA,105
2019/03,15,BOYACÁ,15580,QUÍPAMA,103
2019/03,52,NARIÑO,52079,BARBACOAS,103
2019/03,73,TOLIMA,73152,CASABIANCA,103
2019/03,13,BOLÍVAR,13268,EL PEÑÓN,102
2019/03,13,BOLÍVAR,13300,HATILLO DE LOBA,102
2019/03,13,BOLÍVAR,13440,MARGARITA,102
2019/03,15,BOYACÁ,15051,ARCABUCO,102
2019/03,54,NORTE DE SANTANDER,54174,CHITAGÁ,102
2019/03,25,CUNDINAMARCA,25797,TENA,101
2019/03,41,HUILA,41799,TELLO,101
2019/03,50,META,50251,EL CASTILLO,101
2019/03,15,BOYACÁ,15514,PÁEZ,100
2019/03,15,BOYACÁ,15681,SAN PABLO DE BORBUR,100
2019/03,52,NARIÑO,52573,PUERRES,100
2019/03,76,VALLE DEL CAUCA,76863,VERSALLES,100
2019/03,23,CÓRDOBA,23079,BUENAVISTA,99
2019/03,68,SANTANDER,68444,MATANZA,98
2019/03,15,BOYACÁ,15673,SAN MATEO,97
2019/03,15,BOYACÁ,15820,TÓPAGA,97
2019/03,68,SANTANDER,68684,SAN JOSÉ DE MIRANDA,97
2019/03,13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,96
2019/03,15,BOYACÁ,15790,TASCO,96
2019/03,54,NORTE DE SANTANDER,54051,ARBOLEDAS,96
2019/03,54,NORTE DE SANTANDER,54239,DURANIA,96
2019/03,54,NORTE DE SANTANDER,54720,SARDINATA,96
2019/03,20,CESAR,20045,BECERRIL,94
2019/03,41,HUILA,41483,NÁTAGA,94
2019/03,15,BOYACÁ,15296,GAMEZA,93
2019/03,23,CÓRDOBA,23678,SAN CARLOS,93
2019/03,52,NARIÑO,52560,POTOSÍ,93
2019/03,25,CUNDINAMARCA,25779,SUSA,92
2019/03,25,CUNDINAMARCA,25649,SAN BERNARDO,91
2019/03,50,META,50270,EL DORADO,91
2019/03,13,BOLÍVAR,13650,SAN FERNANDO,90
2019/03,15,BOYACÁ,15464,MONGUA,90
2019/03,15,BOYACÁ,15632,SABOYÁ,90
2019/03,81,ARAUCA,81591,PUERTO RONDÓN,90
2019/03,25,CUNDINAMARCA,25328,GUAYABAL DE SIQUIMA,89
2019/03,68,SANTANDER,68235,EL CARMEN DE CHUCURÍ,89
2019/03,73,TOLIMA,73461,MURILLO,89
2019/03,85,CASANARE,85325,SAN LUIS DE PALENQUE,89
2019/03,52,NARIÑO,52480,NARIÑO,88
2019/03,25,CUNDINAMARCA,25839,UBALÁ,87
2019/03,25,CUNDINAMARCA,25781,SUTATAUSA,86
2019/03,5,ANTIOQUIA,5004,ABRIAQUÍ,85
2019/03,15,BOYACÁ,15403,LA UVITA,85
2019/03,25,CUNDINAMARCA,25120,CABRERA,85
2019/03,25,CUNDINAMARCA,25154,CARMEN DE CARUPA,85
2019/03,52,NARIÑO,52323,GUALMATÁN,85
2019/03,52,NARIÑO,52411,LINARES,85
2019/03,17,CALDAS,17446,MARULANDA,84
2019/03,54,NORTE DE SANTANDER,54223,CUCUTILLA,84
2019/03,15,BOYACÁ,15180,CHISCAS,83
2019/03,15,BOYACÁ,15693,SANTA ROSA DE VITERBO,82
2019/03,52,NARIÑO,52352,ILES,82
2019/03,15,BOYACÁ,15248,EL ESPINO,80
2019/03,15,BOYACÁ,15842,UMBITA,80
2019/03,17,CALDAS,17665,SAN JOSÉ,80
2019/03,52,NARIÑO,52207,CONSACÁ,80
2019/03,54,NORTE DE SANTANDER,54673,SAN CAYETANO,80
2019/03,15,BOYACÁ,15425,MACANAL,79
2019/03,68,SANTANDER,68296,GALÁN,79
2019/03,13,BOLÍVAR,13042,ARENAL,78
2019/03,15,BOYACÁ,15518,PAJARITO,78
2019/03,25,CUNDINAMARCA,25372,JUNÍN,78
2019/03,52,NARIÑO,52381,LA FLORIDA,78
2019/03,68,SANTANDER,68092,BETULIA,78
2019/03,15,BOYACÁ,15172,CHINAVITA,77
2019/03,15,BOYACÁ,15276,FLORESTA,77
2019/03,25,CUNDINAMARCA,25312,GRANADA,77
2019/03,68,SANTANDER,68320,GUADALUPE,77
